"","regulator","target","weight","tpvalue"
"9851","PTBP1","SLC7A1",0,1
"9852","PTBP1","BRCA2",0,1
"9853","PTBP1","G6PC3",0,1
"9854","PTBP1","TP53",0,1
"9855","PTBP1","CBX8",0,1
"9856","PTBP1","SIK1",0,1
"9857","PTBP1","DNMT3L",0,1
"9858","PTBP1","CAPN10",0,1
"9859","PTBP1","NR1I3",0,1
"9860","PTBP1","RORC",0,1
"9861","PTBP1","SETDB1",0,1
"9862","PTBP1","CREB3L4",0,1
"9863","PTBP1","PARP1",0,1
"9864","PTBP1","RHOB",0,1
"9865","PTBP1","NR1I2",0,1
"9866","PTBP1","FABP2",0,1
"9867","PTBP1","ZNF300",0,1
"9868","PTBP1","HDAC8",0,1
"9869","PTBP1","RBMX",0,1
"9870","PTBP1","CDKN2B",0,1
"9871","PTBP1","SURF2",0,1
"9872","PTBP1","GAS2",0,1
"9873","PTBP1","EIF3M",0,1
"9874","PTBP1","CHEK1",0,1
"9875","PTBP1","SLC7A11",0,1
"9876","PTBP1","THRSP",0,1
"9877","PTBP1","NR3C2",0,1
"9878","PTBP1","ACSL1",0,1
"9879","PTBP1","TIAL1",0,1
"9880","PTBP1","TCF7L1",0,1
"9881","PTBP1","CENPH",0,1
"9882","PTBP1","NR4A2",0,1
"9883","PTBP1","LRP8",0,1
"9884","PTBP1","CCNB2",0,1
"9885","PTBP1","WASF2",0,1
"9886","PTBP1","B4GALT5",0,1
"9887","PTBP1","USF1",0,1
"9888","PTBP1","RCAN1",0,1
"9889","PTBP1","HK2",0,1
"9890","PTBP1","ABCG1",0,1
"9891","PTBP1","CBS",0,1
"9892","PTBP1","G6PD",0,1
"9893","PTBP1","ADAR",0,1
"9894","PTBP1","CYP3A4",0,1
"9895","PTBP1","FOXH1",0,1
"9896","PTBP1","MAML1",0,1
"9897","PTBP1","ALOX15",0,1
"9898","PTBP1","CYP4A22",0,1
"9899","PTBP1","DIRAS3",0,1
"9900","PTBP1","PEA15",0,1
"9901","PTBP1","ATP1A1",0,1
"9902","PTBP1","ALB",0,1
"9903","PTBP1","CASP3",0,1
"9904","PTBP1","FOXQ1",0,1
"9905","PTBP1","PTTG1",0,1
"9906","PTBP1","HEY1",0,1
"9907","PTBP1","FABP5",0,1
"9908","PTBP1","LMTK2",0,1
"9909","PTBP1","TSC1",0,1
"9910","PTBP1","CYP2C19",0,1
"9911","PTBP1","NOLC1",0,1
"9912","PTBP1","PCBD1",0,1
"9913","PTBP1","MCM7",0,1
"9914","PTBP1","SMAD3",0,1
"9915","PTBP1","SLC27A4",0,1
"9916","PTBP1","SP2",0,1
"9917","PTBP1","STIM1",0,1
"9918","PTBP1","BEST1",0,1
"9919","PTBP1","ACOX2",0,1
"9920","PTBP1","SPRY3",0,1
"9921","PTBP1","CPT1C",0,1
"9922","PTBP1","SIN3A",0,1
"9923","PTBP1","BRD3",0,1
"9924","PTBP1","FOS",0,1
"9925","PTBP1","MGMT",0,1
"9926","PTBP1","PA2G4",0,1
"9927","PTBP1","ATF7",0,1
"9928","PTBP1","INSR",0,1
"9929","PTBP1","SOCS5",0,1
"9930","PTBP1","UGT2B7",0,1
"9931","PTBP1","BCL2L1",0,1
"9932","PTBP1","CTPS1",0,1
"9933","PTBP1","RRM2",0,1
"9934","PTBP1","ZNF217",0,1
"9935","PTBP1","BSG",0,1
"9936","PTBP1","IL17D",0,1
"9937","PTBP1","HCFC1",0,1
"9938","PTBP1","HRAS",0,1
"9939","PTBP1","MARCKSL1",0,1
"9940","PTBP1","LPL",0,1
"9941","PTBP1","UCP2",0,1
"9942","PTBP1","ERCC4",0,1
"9943","PTBP1","TOP3A",0,1
"9944","PTBP1","CD151",0,1
"9945","PTBP1","PER1",0,1
"9946","PTBP1","CDH5",0,1
"9947","PTBP1","CYP8B1",0,1
"9948","PTBP1","NRIP1",0,1
"9949","PTBP1","OXTR",0,1
"9950","PTBP1","CREB3L2",0,1
"9951","PTBP1","KCNQ3",0,1
"9952","PTBP1","SLC22A10",0,1
"9953","PTBP1","PURA",0,1
"9954","PTBP1","SIGIRR",0,1
"9955","PTBP1","NR2F2",0,1
"9956","PTBP1","DLK1",0,1
"9957","PTBP1","SP1",0,1
"9958","PTBP1","PIP5K1C",0,1
"9959","PTBP1","CYP4A11",0,1
"9960","PTBP1","PTMA",0,1
"9961","PTBP1","ADH1A",0,1
"9962","PTBP1","NELFB",0,1
"9963","PTBP1","FHIT",0,1
"9964","PTBP1","WDR5",0,1
"9965","PTBP1","TRRAP",0,1
"9966","PTBP1","MME",0,1
"9967","PTBP1","MMP1",0,1
"9968","PTBP1","PDLIM7",0,1
"9969","PTBP1","IL27",0,1
"9970","PTBP1","BLM",0,1
"9971","PTBP1","HTT",0,1
"9972","PTBP1","CYP2B6",1,1.45088891038497e-11
"9973","PTBP1","PDGFA",0,1
"9974","PTBP1","ATG7",0,1
"9975","PTBP1","S100A10",0,1
"9976","PTBP1","OCLN",0,1
"9977","PTBP1","ZNF652",0,1
"9978","PTBP1","MTOR",0,1
"9979","PTBP1","PRC1",0,1
"9980","PTBP1","GP1BB",0,1
"9981","PTBP1","NOTCH4",0,1
"9982","PTBP1","EHMT2",0,1
"9983","PTBP1","POU5F1",0,1
"9984","PTBP1","E2F4",0,1
"9985","PTBP1","IPO7",0,1
"9986","PTBP1","CFI",1,1.45088891038497e-11
"9987","PTBP1","SLCO1B7",0,1
"9988","PTBP1","ATF6B",0,1
"9989","PTBP1","NME1",0,1
"9990","PTBP1","BGLAP",0,1
"9991","PTBP1","GSTA1",0,1
"9992","PTBP1","GSTA2",0,1
"9993","PTBP1","HOXB7",0,1
"9994","PTBP1","GTF2I",0,1
"9995","PTBP1","ADRA2B",0,1
"9996","PTBP1","AATF",0,1
"9997","PTBP1","UHRF1",0,1
"9998","PTBP1","PCGF2",0,1
"9999","PLAUR","SELE",0,1
"10000","PLAUR","OTC",0.8,1.22295520094287e-06
"10001","PLAUR","VCAN",1,1.45088891038497e-11
"10002","PLAUR","FOXC1",0,1
"10003","PLAUR","CBFB",1,1.45088891038497e-11
"10004","PLAUR","HDAC4",0,1
"10005","PLAUR","RASSF1",0.75,0.000799025461708402
"10006","PLAUR","BCL3",0.6,0.0958615937728423
"10007","PLAUR","MAOB",1,1.45088891038497e-11
"10008","PLAUR","ATP2B1",0,1
"10009","PLAUR","MRVI1",0,1
"10010","PLAUR","BTAF1",0,1
"10011","PLAUR","OSM",0,1
"10012","PLAUR","SOX10",0,1
"10013","PLAUR","SYP",0,1
"10014","PLAUR","CCL22",0,1
"10015","PLAUR","RELB",0.75,0.00136130924368699
"10016","PLAUR","AGR2",0,1
"10017","PLAUR","ACTA2",1,1.45088891038497e-11
"10018","PLAUR","ELF2",0.7,0.871926499740758
"10019","PLAUR","CPT1A",0.85,1.6971637598849e-05
"10020","PLAUR","VDR",0,1
"10021","PLAUR","SLC22A2",0,1
"10022","PLAUR","SRF",0.65,0.0537621435062754
"10023","PLAUR","CDX1",0,1
"10024","PLAUR","CISH",1,1.38949128101714e-19
"10025","PLAUR","EPAS1",1,3.40140384969502e-17
"10026","PLAUR","SFPQ",1,1.45088891038497e-11
"10027","PLAUR","ECE1",0.65,3.56082528553191e-05
"10028","PLAUR","FOXO3",0.5,0.309216242286761
"10029","PLAUR","TGFB3",1,2.29450056743541e-10
"10030","PLAUR","BCL11A",0,1
"10031","PLAUR","CLU",0,1
"10032","PLAUR","EGR2",0,1
"10033","PLAUR","COL10A1",1,3.96716603526556e-32
"10034","PLAUR","TNFAIP6",0,1
"10035","PLAUR","DEK",1,1.13747101465939e-18
"10036","PLAUR","LRRFIP1",1,5.5758875417086e-08
"10037","PLAUR","EREG",0,1
"10038","PLAUR","KRT17",0,1
"10039","PLAUR","IL15RA",1,3.76271753965217e-16
"10040","PLAUR","SPRY2",0.05,0.560504858117846
"10041","PLAUR","IL6",0.85,0.0370231712941132
"10042","PLAUR","GATA4",1,9.76933928255039e-13
"10043","PLAUR","SKIL",0.7,0.0277268257175958
"10044","PLAUR","IL1RN",1,1.45088891038497e-11
"10045","PLAUR","TLR4",0,1
"10046","PLAUR","PIM1",1,3.15328928089021e-20
"10047","PLAUR","FOXF2",0,1
"10048","PLAUR","THBS1",1,1.45088891038497e-11
"10049","PLAUR","BARD1",0,1
"10050","PLAUR","STAT4",0.8,0.000249963986481045
"10051","PLAUR","FGF2",0,1
"10052","PLAUR","BCL2A1",0.55,0.00114787611699815
"10053","PLAUR","ITGAX",1,3.84447320911563e-10
"10054","PLAUR","ZFHX3",0,1
"10055","PLAUR","SOD1",0,1
"10056","PLAUR","ABL2",0,1
"10057","PLAUR","ARNT",0,1
"10058","PLAUR","PKLR",1,2.66382739311437e-10
"10059","PLAUR","DOCK1",0,1
"10060","PLAUR","FOXO1",1,8.29420513586291e-10
"10061","PLAUR","HHEX",0.8,0.0034872550113093
"10062","PLAUR","ADAMTS5",0,1
"10063","PLAUR","KIT",0,1
"10064","PLAUR","U2AF1",0,1
"10065","PLAUR","S100B",0,1
"10066","PLAUR","TAL1",0,1
"10067","PLAUR","CXCR1",0,1
"10068","PLAUR","SLC2A2",1,1.45088891038497e-11
"10069","PLAUR","CXCL5",0,1
"10070","PLAUR","CXCL1",0.85,0.00227752023900229
"10071","PLAUR","PRDX3",0.4,0.00386686622420148
"10072","PLAUR","SPRED1",0,1
"10073","PLAUR","NAB2",0.7,0.124048739951061
"10074","PLAUR","MAP1A",0,1
"10075","PLAUR","CXCL8",1,1.45088891038497e-11
"10076","PLAUR","PFKFB3",0.65,4.18092767258865e-05
"10077","PLAUR","KLF11",0,1
"10078","PLAUR","CCL11",0,1
"10079","PLAUR","OLR1",0,1
"10080","PLAUR","VEGFB",1,1.45088891038497e-11
"10081","PLAUR","BDNF",0,1
"10082","PLAUR","PAWR",1,1.45088891038497e-11
"10083","PLAUR","THBD",0,1
"10084","PLAUR","EGR3",0,1
"10085","PLAUR","CXCR2",0,1
"10086","PLAUR","UPP1",1,1.01072078655615e-15
"10087","PLAUR","SPRY4",0,1
"10088","PLAUR","COL4A5",0,1
"10089","PLAUR","LITAF",1,4.70194978027988e-22
"10090","PLAUR","MAOA",0.05,0.329876800921125
"10091","PLAUR","SUPT3H",0,1
"10092","PLAUR","SERTAD1",0.95,0.000213418754396929
"10093","PLAUR","ELANE",0,1
"10094","PLAUR","COL4A6",0,1
"10095","PLAUR","FOXO6",0,1
"10096","PLAUR","HSPA1B",0.9,1.09656250867961e-06
"10097","PLAUR","TUBB3",0,1
"10098","PLAUR","NCOA4",0.1,0.162549999029728
"10099","DCN","CFTR",0,1
"10100","DCN","CFLAR",0,1
"10101","DCN","CD38",0,1
"10102","DCN","MPO",0,1
"10103","DCN","ITGAL",0,1
"10104","DCN","TBXA2R",0,1
"10105","DCN","CD22",0,1
"10106","DCN","ALOX5",0,1
"10107","DCN","CD74",0,1
"10108","DCN","HGF",0,1
"10109","DCN","RUNX3",0,1
"10110","DCN","VIM",0,1
"10111","DCN","CD44",0,1
"10112","DCN","TNFRSF1B",0,1
"10113","DCN","POU2F2",0,1
"10114","DCN","TIMP2",0,1
"10115","DCN","CASR",0,1
"10116","DCN","FLT4",0,1
"10117","DCN","CDH1",0,1
"10118","DCN","HDAC9",0,1
"10119","DCN","TNFRSF17",0,1
"10120","DCN","LTBP1",0,1
"10121","DCN","DKK3",0,1
"10122","DCN","TRAF1",0,1
"10123","DCN","PRDM1",0,1
"10124","DCN","CREB3L3",0,1
"10125","DCN","NGFR",0,1
"10126","DCN","LPAR2",0,1
"10127","DCN","SPEN",0,1
"10128","DCN","SPI1",0,1
"10129","DCN","PFKP",0,1
"10130","DCN","SP100",0,1
"10131","DCN","CBFB",0,1
"10132","DCN","PTGS2",0,1
"10133","DCN","GLI2",0,1
"10134","DCN","ATP2A3",0,1
"10135","DCN","PAX2",0,1
"10136","DCN","ARHGEF1",0,1
"10137","DCN","FAP",0,1
"10138","DCN","EDN1",0,1
"10139","DCN","LXN",0,1
"10140","DCN","COL4A4",0,1
"10141","DCN","TRAF5",0,1
"10142","DCN","GRHL2",0,1
"10143","DCN","GSTP1",0,1
"10144","DCN","HSD17B2",0,1
"10145","DCN","MMP2",0,1
"10146","DCN","TFAP2C",0,1
"10147","DCN","HEPH",0,1
"10148","DCN","EZR",0,1
"10149","DCN","JAK2",0,1
"10150","DCN","NRP1",0,1
"10151","DCN","MADCAM1",0,1
"10152","DCN","SLC5A1",0,1
"10153","DCN","APOBEC3H",0,1
"10154","DCN","RPS6KA5",0,1
"10155","DCN","NFATC4",0,1
"10156","DCN","PLTP",0,1
"10157","DCN","JAG1",0,1
"10158","DCN","MAP1LC3A",0,1
"10159","DCN","SMAD7",0,1
"10160","DCN","LAMA1",0,1
"10161","DCN","SRPX",0,1
"10162","DCN","PIM2",0,1
"10163","DCN","TNFSF13B",0,1
"10164","DCN","CCL17",0,1
"10165","DCN","NME3",0,1
"10166","DCN","TSC2",0,1
"10167","DCN","ABCC1",0,1
"10168","DCN","FOXF1",0,1
"10169","DCN","MEFV",0,1
"10170","DCN","IKBKB",0,1
"10171","DCN","PLAT",0,1
"10172","DCN","KCNN4",0,1
"10173","DCN","LYL1",0,1
"10174","DCN","FCER2",0,1
"10175","DCN","LILRB1",0,1
"10176","DCN","EBI3",0,1
"10177","DCN","CD79A",0,1
"10178","DCN","ISYNA1",0,1
"10179","DCN","PTN",0,1
"10180","DCN","NOD1",0,1
"10181","DCN","GLI3",0,1
"10182","DCN","LHX2",0,1
"10183","DCN","ENG",0,1
"10184","DCN","PTGDS",0,1
"10185","DCN","GATA3",0,1
"10186","DCN","CXCL12",0,1
"10187","DCN","CCL2",0,1
"10188","DCN","EFNB3",0,1
"10189","DCN","NFKB1",0,1
"10190","DCN","MAPK10",0,1
"10191","DCN","UGDH",0,1
"10192","DCN","CBL",0,1
"10193","DCN","POU2AF1",0,1
"10194","DCN","SCNN1A",0,1
"10195","DCN","PTPN6",0,1
"10196","DCN","CD83",0,1
"10197","DCN","BMP5",0,1
"10198","DCN","HECA",0,1
"10199","DCN","CCND3",0,1
"10200","DCN","FGF1",0,1
"10201","DCN","PDGFRB",0,1
"10202","DCN","CD86",0,1
"10203","DCN","GNAI2",1,1.45088891038497e-11
"10204","DCN","CISH",0,1
"10205","DCN","POMC",0,1
"10206","DCN","GLS",0,1
"10207","DCN","IL18RAP",0,1
"10208","DCN","PLA2G4A",0,1
"10209","DCN","RGS2",0,1
"10210","DCN","CD2",0,1
"10211","DCN","ID3",0,1
"10212","DCN","CR2",0,1
"10213","DCN","F3",0,1
"10214","DCN","PLAGL1",0,1
"10215","DCN","SGK1",0,1
"10216","DCN","RARRES1",0,1
"10217","DCN","PPL",0,1
"10218","DCN","FGF23",0,1
"10219","DCN","NR4A3",0,1
"10220","DCN","TGFB3",0,1
"10221","DCN","BCL11A",0,1
"10222","DCN","EPCAM",0,1
"10223","DCN","TEK",0,1
"10224","DCN","ACAT2",0,1
"10225","DCN","TP53AIP1",0,1
"10226","DCN","ELF1",0,1
"10227","DCN","EGR1",0,1
"10228","DCN","SOCS2",0,1
"10229","DCN","CCR2",0,1
"10230","DCN","FLT3",0,1
"10231","DCN","EGR2",0,1
"10232","DCN","SSPN",0,1
"10233","DCN","ADGRE5",0,1
"10234","DCN","DBH",0,1
"10235","DCN","SNAI1",0,1
"10236","DCN","TRERF1",0,1
"10237","DCN","RUNX2",0,1
"10238","DCN","IRF1",0,1
"10239","DCN","PTGER2",0,1
"10240","DCN","IL1B",0,1
"10241","DCN","S1PR4",0,1
"10242","DCN","CCR7",0,1
"10243","DCN","KLF2",0,1
"10244","DCN","ZFP36",0,1
"10245","DCN","CDKN1C",0,1
"10246","DCN","BST2",1,1.45088891038497e-11
"10247","DCN","EPO",0,1
"10248","DCN","GATA5",0,1
"10249","DCN","LILRB2",0,1
"10250","DCN","SLC6A6",0,1
"10251","DCN","PRKAB2",0,1
"10252","DCN","DLG4",0,1
"10253","DCN","RBM38",0,1
"10254","DCN","CASP9",0,1
"10255","DCN","CHI3L1",0,1
"10256","DCN","TPT1",1,1.45088891038497e-11
"10257","DCN","BTG1",0,1
"10258","DCN","GSTM5",0,1
"10259","DCN","WNT2B",0,1
"10260","DCN","NGF",0,1
"10261","DCN","ETS1",0,1
"10262","DCN","KRT7",1,1.45088891038497e-11
"10263","DCN","RNASEL",0,1
"10264","DCN","WNT10A",0,1
"10265","DCN","EDNRB",0,1
"10266","DCN","BLK",0,1
"10267","DCN","CCL21",1,1.45088891038497e-11
"10268","DCN","IRF4",0,1
"10269","DCN","CASP1",0,1
"10270","DCN","CYP1B1",0,1
"10271","DCN","SSB",0,1
"10272","DCN","ITGAV",0,1
"10273","DCN","MMRN1",0,1
"10274","DCN","CXCL9",0,1
"10275","DCN","LEF1",0,1
"10276","DCN","ETV6",0,1
"10277","DCN","ITGB7",0,1
"10278","DCN","BCL2A1",0,1
"10279","DCN","IGF1R",0,1
"10280","DCN","PML",0,1
"10281","DCN","CHST4",0,1
"10282","DCN","GATA6",0,1
"10283","DCN","LMO4",0,1
"10284","DCN","CRABP2",0,1
"10285","DCN","ECM1",0,1
"10286","DCN","CTSK",0,1
"10287","DCN","ARNT",0,1
"10288","DCN","WNT9A",0,1
"10289","DCN","EAF2",0,1
"10290","DCN","SLIT2",0,1
"10291","DCN","SCD5",0,1
"10292","DCN","PDGFC",0,1
"10293","DCN","CXCL14",0,1
"10294","DCN","DCDC2",0,1
"10295","DCN","TNFRSF21",0,1
"10296","DCN","IGFBP3",1,1.45088891038497e-11
"10297","DCN","GNRH1",0,1
"10298","DCN","UGCG",0,1
"10299","DCN","PTGES",0,1
"10300","DCN","NOTCH1",0,1
"10301","DCN","ANKRD1",0,1
"10302","DCN","NPAT",0,1
"10303","DCN","ATM",0,1
"10304","DCN","MS4A2",0,1
"10305","DCN","TAGLN",0,1
"10306","DCN","PDCD4",0,1
"10307","DCN","IL18",0,1
"10308","DCN","AKR1C2",1,1.45088891038497e-11
"10309","DCN","FLI1",0,1
"10310","DCN","POU4F1",0,1
"10311","DCN","PFKM",0,1
"10312","DCN","LY96",0,1
"10313","DCN","ADAMTS1",0,1
"10314","DCN","HK1",0,1
"10315","DCN","FZD1",0,1
"10316","DCN","TSC22D3",1,1.45088891038497e-11
"10317","DCN","ERG",0,1
"10318","DCN","NCF1",0,1
"10319","DCN","BTG2",0,1
"10320","DCN","TNFRSF13C",0,1
"10321","DCN","PTGIR",0,1
"10322","DCN","TFF3",0,1
"10323","DCN","CD3G",0,1
"10324","DCN","IL6R",0,1
"10325","DCN","CCR5",0,1
"10326","DCN","TAL1",0,1
"10327","DCN","ALPL",0,1
"10328","DCN","DDR2",0,1
"10329","DCN","S100A11",1,1.45088891038497e-11
"10330","DCN","IFI16",0,1
"10331","DCN","PTPN13",0,1
"10332","DCN","CCR1",0,1
"10333","DCN","HEYL",0,1
"10334","DCN","SPRY1",0,1
"10335","DCN","HAND2",0,1
"10336","DCN","TNFRSF11B",0,1
"10337","DCN","NOS3",0,1
"10338","DCN","TRPV6",0,1
"10339","DCN","CYBB",0,1
"10340","DCN","VEGFD",0,1
"10341","DCN","DACT1",0,1
"10342","DCN","CASP7",0,1
"10343","DCN","ZNF202",0,1
"10344","DCN","AXL",0,1
"10345","DCN","BDKRB2",0,1
"10346","DCN","SCNN1B",0,1
"10347","DCN","IL7R",0,1
"10348","DCN","MAT2A",0,1
"10349","DCN","COL4A3",0,1
"10350","DCN","ZEB2",0,1
"10351","DCN","ITGAM",0,1
"10352","DCN","ZNF160",0,1
"10353","DCN","HAS2",0,1
"10354","DCN","JUNB",0,1
"10355","DCN","HOPX",0,1
"10356","DCN","PIK3CD",0,1
"10357","DCN","BCL2",0,1
"10358","DCN","ID4",0,1
"10359","DCN","HINFP",0,1
"10360","DCN","CCL19",0,1
"10361","DCN","RARG",0,1
"10362","DCN","LRRN3",0,1
"10363","DCN","SELP",0,1
"10364","DCN","ATP2A2",0,1
"10365","DCN","GCSAM",0,1
"10366","DCN","LEP",0,1
"10367","DCN","TRAF6",0,1
"10368","DCN","NR2F1",0,1
"10369","DCN","HIC1",0,1
"10370","DCN","CD19",0,1
"10371","DCN","NR2C2",0,1
"10372","DCN","PNPLA2",0,1
"10373","DCN","THBD",0,1
"10374","DCN","MSC",0,1
"10375","DCN","HLA.DQB1",0,1
"10376","DCN","CIITA",0,1
"10377","DCN","FCER1A",0,1
"10378","DCN","PRF1",0,1
"10379","DCN","BHLHE22",0,1
"10380","DCN","F2R",0,1
"10381","DCN","BGN",1,1.45088891038497e-11
"10382","DCN","HOXB4",0,1
"10383","DCN","LCK",0,1
"10384","DCN","MTA1",0,1
"10385","DCN","SLC8A1",0,1
"10386","DCN","CCR4",0,1
"10387","DCN","PKP3",0,1
"10388","DCN","MAML2",0,1
"10389","DCN","SOCS3",0,1
"10390","DCN","APOBR",0,1
"10391","DCN","MUC6",0,1
"10392","DCN","GP1BA",0,1
"10393","DCN","SOCS1",0,1
"10394","DCN","MAPK11",0,1
"10395","DCN","IRF7",0,1
"10396","DCN","NTF3",0,1
"10397","DCN","SNAI3",0,1
"10398","DCN","IKZF1",0,1
"10399","DCN","KRT5",0,1
"10400","DCN","CXCR3",0,1
"10401","DCN","MITF",0,1
"10402","DCN","ENO4",0,1
"10403","DCN","HBA2",1,1.45088891038497e-11
"10404","DCN","LITAF",0,1
"10405","DCN","PAX5",0,1
"10406","DCN","HLA.DRB1",0,1
"10407","DCN","AKR1C3",1,1.45088891038497e-11
"10408","DCN","S100A4",0,1
"10409","DCN","TCF4",0,1
"10410","DCN","TLR7",0,1
"10411","DCN","HLA.DQA1",0,1
"10412","DCN","DACT3",0,1
"10413","DCN","SPN",0,1
"10414","DCN","S100A6",1,1.45088891038497e-11
"10415","DCN","HLA.DRB5",0,1
"10416","DCN","CD247",0,1
"10417","DCN","FOXO6",0,1
"10418","DCN","HLA.DOA",0,1
"10419","DCN","HLA.DRA",1,1.45088891038497e-11
"10420","DCN","PBX2",0,1
"10421","DCN","AGER",0,1
"10422","DCN","HBA1",0,1
"10423","DCN","LTC4S",0,1
"10424","DCN","DNASE1",0,1
"10425","DCN","IRF9",0,1
"10426","DCN","VAMP2",0,1
"10427","DCN","HLA.DPB1",0,1
"10428","DCN","C1QTNF5",0,1
"10429","DCN","LTA",0,1
"10430","DCN","HLA.DPA1",1,1.45088891038497e-11
"10431","DCN","TWIST2",0,1
"10432","DCN","APOBEC3G",0,1
"10433","DCN","HLA.DMB",0,1
"10434","DCN","ERVW.1",0,1
"10435","DCN","PLA2G4B",0,1
"10436","DCN","APOBEC3C",0,1
"10437","DCN","MIA",0,1
"10438","DCN","ANXA8",0,1
"10439","DCN","SPIB",0,1
"10440","DCN","CCL5",0,1
"10441","DCN","ACACA",0,1
"10442","BRCA1","ETV1",0,1
"10443","BRCA1","DBF4",0.25,0.0809395440277139
"10444","BRCA1","PAX6",0,1
"10445","BRCA1","E2F2",0,1
"10446","BRCA1","SPAST",0,1
"10447","BRCA1","ARNTL2",0,1
"10448","BRCA1","PIAS1",0.4,0.00379052481404473
"10449","BRCA1","VCAN",0.95,8.07462417263228e-14
"10450","BRCA1","AIFM2",1,1.375410812463e-10
"10451","BRCA1","ZIC2",0.05,1
"10452","BRCA1","RAD51",0,1
"10453","BRCA1","DGKG",0,1
"10454","BRCA1","RFXANK",0,1
"10455","BRCA1","MCM10",0,1
"10456","BRCA1","ERBB3",0,1
"10457","BRCA1","ASPM",0,1
"10458","BRCA1","ZNRD1",0,1
"10459","BRCA1","POLR1A",0,1
"10460","BRCA1","MCM2",0,1
"10461","BRCA1","NOTCH3",0,1
"10462","BRCA1","ENO1",0,1
"10463","BRCA1","GTSE1",0,1
"10464","BRCA1","MLH1",0.25,0.0209915046701648
"10465","BRCA1","HOXA9",0,1
"10466","BRCA1","RBL1",0,1
"10467","BRCA1","NDC80",0,1
"10468","BRCA1","MECOM",0.3,0.0435960435960436
"10469","BRCA1","POMGNT1",1,2.74836836974206e-16
"10470","BRCA1","NOX4",0,1
"10471","BRCA1","PTHLH",0.8,4.05537959341702e-07
"10472","BRCA1","RPLP0",0,1
"10473","BRCA1","BIRC5",1,1.45088891038497e-11
"10474","BRCA1","SLC26A3",0,1
"10475","BRCA1","CDC6",0,1
"10476","BRCA1","MSH2",0,1
"10477","BRCA1","MMP11",1,8.59731466466219e-19
"10478","BRCA1","SMARCB1",0,1
"10479","BRCA1","MCM5",1,2.14708180973712e-15
"10480","BRCA1","MMP9",0.95,1.07777882676378e-12
"10481","BRCA1","MYBL2",0,1
"10482","BRCA1","PFDN4",1,1.45088891038497e-11
"10483","BRCA1","CDC25B",0,1
"10484","BRCA1","TRIB3",1,1.40003583822924e-05
"10485","BRCA1","E2F1",0,1
"10486","BRCA1","XIAP",0.45,0.000873193924966825
"10487","BRCA1","MAZ",0,1
"10488","BRCA1","OCA2",0,1
"10489","BRCA1","MCM4",1,1.45088891038497e-11
"10490","BRCA1","ASF1B",0,1
"10491","BRCA1","PDCD5",0,1
"10492","BRCA1","PIK3R2",1,2.38592573375796e-21
"10493","BRCA1","SUGP1",0,1
"10494","BRCA1","EZH2",0.55,0.75165962083431
"10495","BRCA1","DKK1",0,1
"10496","BRCA1","TFAM",0.05,0.329876800921124
"10497","BRCA1","UBE2S",1,1.35396564463509e-15
"10498","BRCA1","BLMH",0,1
"10499","BRCA1","COL1A1",0,1
"10500","BRCA1","UGDH",0.7,2.81607791339494e-05
"10501","BRCA1","CPT1A",0,1
"10502","BRCA1","CCND1",1,2.26672614586618e-28
"10503","BRCA1","WNT5B",0,1
"10504","BRCA1","FOXM1",0.1,0.162549999029727
"10505","BRCA1","CDKN1B",0.6,8.87202986241528e-05
"10506","BRCA1","SCNN1A",0.6,0.000121531918548678
"10507","BRCA1","MCM3",0.95,4.2830318119435e-06
"10508","BRCA1","CCNC",0.5,0.000337881638030977
"10509","BRCA1","TTK",0,1
"10510","BRCA1","MEP1A",0,1
"10511","BRCA1","SMAD5",0.95,1.36890795842624e-10
"10512","BRCA1","CDX1",0,1
"10513","BRCA1","OTX1",0,1
"10514","BRCA1","ODC1",0,1
"10515","BRCA1","ARID3A",1,1.37531419991959e-11
"10516","BRCA1","MSH6",0.95,4.42379883892915e-11
"10517","BRCA1","DHCR24",0,1
"10518","BRCA1","HDAC1",0,1
"10519","BRCA1","CDC20",0.25,0.119278203921327
"10520","BRCA1","TNFSF4",0,1
"10521","BRCA1","STMN1",1,5.86166330675055e-31
"10522","BRCA1","TGIF2",0,1
"10523","BRCA1","SATB2",0,1
"10524","BRCA1","DNMT3A",0.7,0.162549999029727
"10525","BRCA1","TMPO",1,2.63733228370184e-21
"10526","BRCA1","PTGFR",0,1
"10527","BRCA1","CDKN2C",0.05,1
"10528","BRCA1","ATF1",0,1
"10529","BRCA1","ACSL3",1,1.45088891038497e-11
"10530","BRCA1","DEK",0,1
"10531","BRCA1","MCM8",0,1
"10532","BRCA1","ST3GAL3",0,1
"10533","BRCA1","ELK1",0.05,1
"10534","BRCA1","PODXL",0.6,3.75344902419194e-05
"10535","BRCA1","DLL4",0,1
"10536","BRCA1","E2F8",0,1
"10537","BRCA1","FOXA1",1,3.00473456056942e-15
"10538","BRCA1","H19",1,1.45088891038497e-11
"10539","BRCA1","TRIM28",0,1
"10540","BRCA1","SESN2",0.05,1
"10541","BRCA1","DUSP9",0.65,0.373741259830039
"10542","BRCA1","TOP2A",1,1.22389244742442e-18
"10543","BRCA1","PPARG",0.5,0.000633913644361482
"10544","BRCA1","CRP",0,1
"10545","BRCA1","POSTN",1,2.61801155229497e-21
"10546","BRCA1","RFC3",0.5,0.00124763250458467
"10547","BRCA1","RRAS2",0.65,8.47074963009444e-05
"10548","BRCA1","MEN1",1,1.37527820487398e-11
